customer id,channel,Nearest_distance_cosco,Net Sales,Age,children count,Transaction_date,Martial status,Region,Loyality_flag,coupon amount,Customer_type,Race_cd,payment,Brands,Income,Orders groceries,Orders_cerials,Orders_chokolates,Orders dentals,Orders cosmetics,Orders_ready_eat,Orders_braverage,Orders_frozen,Loyality_amt,segments
1655,Email,27,951169,59,2,2016-04-02,1,Tampa–St. Petersburg,1,5,Homeoffice,spanish,Mastercard, Brown-Forman,4722,3,10,6,2,4,8,7,4,328,1
4671,Email,11,35381,70,2,2017-01-23,0,Baltimore,0,13,consumer,spanish,Amex, Thai Beverage Public Co,4956,4,7,5,10,1,4,7,5,141,3
7166,Mobile,50,587476,60,4,2017-10-07,0,Boston,0,2,consumer,Native,cash, Procter & Gamble,3455,5,6,4,5,7,4,2,1,115,1
6175,Email,39,605791,29,1,2017-12-08,1,Philadelphia,1,22,Homeoffice,Hispanic,cash, Arcelik A,4760,1,9,2,2,8,6,4,9,396,3
6462,Email,41,216147,95,1,2016-07-10,1,Houston,1,32,consumer,asian,Ewallet, Danone*,3771,2,0,5,1,3,8,8,9,304,6
7382,store,44,812629,94,1,2017-11-29,0,"Washington, D.C",0,12,consumer,spanish,visa, Nestlé SA*,3969,4,9,4,4,8,6,2,4,307,5
6341,Mobile,2,352568,66,1,2016-12-08,0,Miami,0,32,Busines,white,Ewallet," Hasbro, Inc",4387,10,9,10,5,1,2,8,9,371,3
3732,Mobile,11,837443,20,3,2016-04-02,1,Miami,0,50,Homeoffice,black,Mastercard, Conagra Brands,4082,5,4,4,10,5,2,0,6,494,3
8598,Mobile,46,670469,33,1,2016-09-14,0,Dallas–Fort Worth,1,3,Homeoffice,asian,Amex, Imperial Brands PLC,3282,9,1,5,1,1,5,4,6,351,3
1289,store,24,979965,73,3,2016-05-02,1,Phoenix,0,18,Homeoffice,white,Mastercard, Heineken Holding N,3225,4,1,7,9,3,8,4,4,307,4
3402,direct,25,408803,66,3,2017-04-11,0,"Washington, D.C",0,45,Homeoffice,asian,visa, Constellation Brands,3270,6,8,10,2,0,0,4,1,339,2
4089,Mobile,6,295815,26,3,2016-11-05,1,Philadelphia,1,38,consumer,Native,visa, Procter & Gamble,4047,8,5,2,3,2,3,4,9,281,6
6374,Email,31,639740,45,3,2017-05-11,0,Tampa–St. Petersburg,1,45,Homeoffice,spanish,cash, Colgate-Palmolive Co,3040,5,0,7,9,2,1,4,9,459,6
5035,Mobile,38,685647,69,3,2016-07-13,1,San Francisco,0,13,consumer,Hispanic,Ewallet, Hermes International*,3259,0,1,8,1,6,9,7,3,151,1
8769,direct,7,308370,79,3,2016-02-11,1,Riverside–San Bernardino,1,22,Homeoffice,spanish,cash, J,4936,1,2,10,2,3,10,4,3,446,6
3205,direct,15,288497,83,3,2017-02-27,1,Atlanta,1,48,Homeoffice,Native,visa, L’Oréal*,4566,4,9,2,7,9,5,8,5,102,4
2438,Email,25,752265,59,1,2017-03-01,1,Detroit,0,24,consumer,Hispanic,visa, Hormel Foods,3014,1,1,8,1,5,10,3,0,41,2
4304,direct,30,235977,49,4,2016-02-01,0,Tampa–St. Petersburg,0,6,Busines,asian,Mastercard, Estée Lauder Companies,4747,0,8,9,1,1,2,2,0,55,5
1401,Mobile,9,997872,68,2,2016-10-01,0,Los Angeles,1,16,Busines,Native,Ewallet, AB Electrolux,3271,8,8,0,2,2,8,8,6,51,3
6594,store,44,558417,13,2,2017-02-17,1,Boston,0,22,Busines,white,Ewallet, McCormick & Co,3547,9,8,8,7,2,6,4,3,457,6
2689,direct,16,355790,96,2,2016-11-26,0,New York,0,44,Busines,Hispanic,Ewallet, 3M Co,4960,10,8,7,10,8,3,4,7,90,2
6223,direct,27,121506,52,4,2016-06-11,1,Minneapolis–St. Paul,0,10,Homeoffice,black,visa, Bandai Namco Holdings*,3381,8,4,9,1,0,7,9,6,107,6
7091,store,38,750225,24,3,2016-01-22,1,Atlanta,1,41,Homeoffice,Native,Mastercard, J,3371,4,3,10,10,1,8,0,3,277,4
6405,direct,41,668587,99,1,2016-04-21,1,Phoenix,0,17,Busines,Native,Ewallet, Colgate-Palmolive Co,4991,4,9,9,5,6,8,4,9,320,1
4706,Mobile,39,717464,81,4,2016-11-19,0,Los Angeles,1,17,consumer,spanish,visa, Coca-Cola Co,3874,9,7,5,10,9,8,7,8,209,2
8266,store,5,811487,45,4,2016-05-09,1,Los Angeles,0,12,consumer,Native,Mastercard, Associated British Foods,3456,5,9,5,3,9,3,0,6,88,6
4812,Mobile,20,424935,27,1,2016-04-29,0,Phoenix,0,28,Homeoffice,spanish,visa, Kering,3977,10,2,10,2,10,0,3,5,306,6
1022,Mobile,20,327513,47,3,2016-04-03,0,New York,0,44,consumer,black,Mastercard, Campbell Soup Company,3478,5,3,9,9,2,5,1,7,281,5
5761,Email,12,540849,62,1,2016-05-30,0,Riverside–San Bernardino,1,40,Busines,spanish,visa, Henkel AG,4292,2,9,8,2,3,8,4,9,85,2
1091,direct,7,160196,13,3,2016-09-04,0,Phoenix,0,42,consumer,black,visa, Kewpie Corp,3064,0,5,10,2,7,0,5,5,247,1
6738,store,6,113181,21,2,2016-06-06,0,Phoenix,0,3,Busines,Native,cash, Uni-President Enterprises,4233,5,9,10,9,3,3,0,1,217,4
2874,store,18,964300,29,1,2016-08-16,0,Atlanta,1,12,Homeoffice,spanish,Ewallet, ITC Ltd,3234,7,0,4,4,8,4,10,5,120,1
6190,direct,9,48325,94,4,2016-07-19,1,Minneapolis–St. Paul,1,25,Homeoffice,Hispanic,visa, BRF - Brasil Foods*,3081,10,7,4,2,1,0,8,1,333,4
7745,direct,21,674366,17,4,2016-02-08,0,Detroit,0,13,Homeoffice,Native,visa, Danone*,4485,9,8,2,3,8,8,6,3,105,3
2024,store,24,319562,54,4,2017-12-19,1,Seattle,0,29,Homeoffice,asian,visa, ITC Ltd,3366,5,2,4,10,8,6,2,4,179,3
4433,Mobile,20,801676,68,3,2017-06-22,0,Tampa–St. Petersburg,0,15,Homeoffice,black,Mastercard, Coca-Cola Co,4951,6,3,0,0,7,10,9,10,465,5
1045,Email,41,535051,43,1,2016-06-30,0,"Washington, D.C",0,33,consumer,black,Mastercard, Johnson & Johnson (Consumer),3714,1,0,2,4,10,6,2,0,161,4
3881,store,2,962160,44,3,2016-01-12,1,Philadelphia,1,31,consumer,spanish,Ewallet, J,4059,2,1,7,3,8,9,3,6,27,1
1392,Mobile,5,743748,60,3,2017-08-23,0,Los Angeles,0,29,Busines,Native,Ewallet, Kering,3759,4,10,2,4,6,10,4,2,29,6
4371,Email,47,660194,37,4,2017-01-26,0,Chicago,0,6,Busines,Native,visa, RB*,4629,0,6,6,1,6,2,0,0,469,6
8614,Email,6,733247,64,4,2016-06-30,1,Baltimore,1,12,consumer,Hispanic,Amex, Hershey Co,3642,10,4,0,2,9,6,2,0,218,5
2498,store,41,225601,44,3,2017-02-26,0,Dallas–Fort Worth,1,13,Busines,white,Mastercard, Imperial Brands PLC,3389,8,1,2,2,1,7,8,5,328,1
2286,Email,44,213705,45,2,2017-03-01,1,Philadelphia,0,3,consumer,Native,Ewallet, JBS S,3471,1,9,5,2,1,2,3,0,31,3
7436,Mobile,14,19612,94,3,2016-09-04,0,New York,1,27,Homeoffice,Native,Amex, Nintendo Co,3202,7,5,2,5,4,4,10,10,279,2
4973,Email,37,334297,14,4,2016-04-08,1,New York,0,12,Busines,asian,Amex, Arcelik A,4228,9,1,3,9,4,4,10,7,357,1
2861,Mobile,28,967669,35,3,2017-10-21,0,Chicago,0,36,Busines,white,Ewallet, Bandai Namco Holdings*,4033,1,9,4,6,9,8,4,1,291,1
4021,Mobile,32,504344,11,2,2016-03-01,0,Minneapolis–St. Paul,1,45,Busines,black,visa, Ralph Lauren Corp,4161,7,3,1,8,1,4,4,4,30,5
2806,store,46,577467,52,1,2016-02-13,0,Philadelphia,1,32,Busines,white,cash, Nestlé SA*,4037,0,6,5,7,0,3,4,0,367,6
8387,store,43,703031,95,2,2017-05-04,0,Tampa–St. Petersburg,1,31,Homeoffice,Hispanic,visa, Associated British Foods,3292,6,10,0,0,1,3,5,4,164,4
7560,Mobile,35,644587,61,3,2016-08-23,1,San Francisco,1,15,Busines,black,Mastercard, Qingdao Haier Co,4931,4,0,2,5,6,0,4,5,307,2
7309,Mobile,22,156520,99,4,2016-11-01,1,San Francisco,0,32,Homeoffice,Hispanic,cash, Compagnie Financiere Richemont SA*,4764,1,9,2,1,8,6,8,0,490,6
7469,store,13,644882,51,1,2017-05-01,1,Detroit,1,2,Homeoffice,spanish,Ewallet, Kering,3339,1,3,10,8,1,2,2,0,381,4
3300,direct,29,581286,64,4,2016-03-01,0,Los Angeles,1,22,consumer,Hispanic,Ewallet, Anheuser-Busch InBev,3021,5,5,4,1,6,3,4,0,208,4
8054,direct,29,269120,89,4,2016-01-31,1,Seattle,0,26,consumer,spanish,Amex, Campbell Soup Company,4701,3,9,0,10,10,3,6,3,240,5
5502,direct,32,822849,70,3,2016-04-05,1,Detroit,1,38,Homeoffice,white,Ewallet, Associated British Foods,4815,5,7,4,1,4,1,8,5,461,6
5124,store,30,326307,59,4,2016-03-31,0,Houston,1,11,Busines,Hispanic,visa, LVMH Moët Hennessy Louis Vuitton*,3548,0,9,2,0,6,5,7,2,21,3
7683,Email,50,343564,69,4,2016-06-25,1,Houston,0,30,consumer,white,cash, Post Holdings,4090,4,9,0,4,9,2,4,2,405,1
5744,direct,21,156835,81,4,2017-09-26,0,Houston,0,28,consumer,Native,Amex, Uni-President Enterprises,3287,3,2,6,4,0,9,3,7,325,4
3700,Mobile,42,730053,41,2,2017-05-19,0,New York,1,16,consumer,white,cash, Nipponham Group*,3973,8,9,4,5,8,5,9,6,305,6
1132,direct,9,65604,27,4,2017-04-07,0,San Diego,0,6,consumer,spanish,Mastercard, Bandai Namco Holdings*,3944,2,3,0,5,0,6,0,9,125,2
3059,Email,48,894343,83,2,2016-01-09,0,Chicago,0,11,consumer,white,Amex, First Pacific Co,4165,0,10,0,1,0,5,4,3,116,2
1923,Mobile,29,90582,25,1,2017-04-10,0,Los Angeles,0,30,Homeoffice,Native,visa, Philip Morris International,3504,10,4,4,7,2,0,2,10,298,5
7308,store,12,942935,41,2,2016-03-07,1,San Diego,0,39,consumer,black,Ewallet, Whirlpool Corp,3120,3,9,6,0,3,4,5,2,248,4
7699,direct,38,972275,34,2,2017-12-01,0,Miami,1,23,consumer,white,Mastercard," Nike, Inc",4848,7,2,10,2,8,4,7,6,456,5
8536,Email,18,68730,35,3,2016-10-12,1,Boston,0,21,Homeoffice,white,Amex, Arcelik A,4067,9,1,9,0,6,3,4,1,298,3
6559,direct,39,243298,88,4,2017-02-02,0,Philadelphia,1,49,Homeoffice,black,cash, Fonterra Cooperative Group Ltd,4827,3,10,10,5,9,7,5,4,434,5
1840,Mobile,11,846233,66,2,2017-12-21,0,Los Angeles,0,44,consumer,Native,Amex, Pernod Ricard*,4062,3,9,8,10,3,10,10,2,138,5
8242,Email,44,627390,64,1,2016-10-19,0,Chicago,0,36,consumer,white,visa, Anheuser-Busch InBev,3001,9,2,6,10,2,1,1,3,285,5
3231,Mobile,28,160541,36,2,2017-12-03,1,Tampa–St. Petersburg,1,34,Busines,black,Mastercard, Tyson Foods,3559,7,8,1,10,5,2,4,9,399,4
7400,Email,1,525849,62,3,2017-02-12,0,Houston,0,39,Busines,black,Ewallet, Campbell Soup Company,4481,1,4,1,1,7,4,8,1,98,2
2542,Mobile,34,316617,99,1,2017-06-17,1,Seattle,1,13,consumer,black,Mastercard, Brown-Forman,4751,2,10,7,7,9,2,1,0,66,3
4990,Email,46,779406,99,2,2017-09-07,1,Phoenix,1,16,Homeoffice,white,Amex, Kao Corp,4152,4,9,6,2,1,1,0,1,273,6
6006,direct,15,523575,62,1,2016-07-17,1,Miami,1,16,consumer,spanish,Ewallet, Svenska Cellulosa AB SCA,3852,1,8,8,1,6,8,10,0,74,4
1905,Mobile,47,388748,79,1,2016-12-01,1,Denver,0,43,consumer,black,visa, RB*,4127,9,1,6,5,4,8,2,10,452,1
7951,store,49,481306,99,3,2016-01-03,1,Tampa–St. Petersburg,1,50,consumer,asian,Amex, Campbell Soup Company,4572,6,9,4,4,9,0,9,4,362,4
7957,Mobile,47,524507,15,1,2016-01-08,0,Miami,1,6,consumer,white,cash, Asahi Group Holdings,4524,9,0,4,5,8,3,9,4,96,6
3756,store,45,812907,70,4,2016-10-14,1,Baltimore,0,28,Homeoffice,Native,Ewallet, MolsonCoors Brewing Co,4581,10,7,8,6,7,2,0,8,59,1
3850,Email,23,426155,76,1,2016-05-08,0,New York,0,3,Busines,asian,Amex, Svenska Cellulosa AB SCA,4856,3,7,5,9,9,9,0,5,456,3
1740,Mobile,44,59506,54,3,2016-10-26,0,Riverside–San Bernardino,0,49,consumer,white,cash, Stanley Black & Decker,3518,3,3,6,5,2,7,8,6,155,2
2480,direct,8,553385,29,4,2017-02-08,0,Baltimore,0,35,Homeoffice,asian,Ewallet, Kirin Holdings,4919,6,4,0,2,5,9,2,2,134,4
2617,direct,29,626598,17,1,2017-08-27,1,Dallas–Fort Worth,0,49,Homeoffice,Native,Amex, Nintendo Co,4692,10,3,4,4,1,8,7,2,231,5
6967,direct,34,351322,56,3,2016-04-03,1,Atlanta,0,4,Homeoffice,spanish,Amex, Spectrum Brands Holdings,3496,9,10,1,10,5,3,8,1,492,2
2251,direct,44,569402,72,2,2017-03-04,1,Miami,1,16,Busines,Native,Amex, Imperial Brands PLC,4254,10,5,3,5,2,5,1,7,350,5
6664,direct,22,666413,72,2,2017-02-26,1,Baltimore,1,7,Homeoffice,spanish,Amex," Saputo, Inc",4766,0,6,3,7,3,10,9,1,494,6
8013,store,37,482950,37,2,2017-03-20,1,San Diego,0,22,Homeoffice,Hispanic,Amex, Arcelik A,3272,0,9,1,2,2,6,4,9,232,5
7943,Email,34,405117,20,3,2016-01-23,0,Philadelphia,1,29,consumer,black,cash, Swatch Group SA*,4386,4,7,2,9,10,3,3,3,165,1
3242,direct,5,952755,53,4,2017-09-03,1,Los Angeles,0,35,Busines,Native,Ewallet, Avon Products,4206,7,1,5,1,6,10,6,1,293,5
2095,direct,13,406834,75,4,2017-05-07,0,Miami,1,2,Homeoffice,white,cash, Swatch Group SA*,3497,1,8,7,10,4,0,8,0,110,1
6982,Email,25,112622,79,4,2017-10-31,1,Boston,1,2,consumer,Hispanic,Mastercard, Groupe SEB*,4197,5,7,0,10,7,5,7,6,452,6
4054,Mobile,47,676044,34,3,2017-05-21,0,Los Angeles,1,2,Busines,white,Mastercard, Shiseido Co,4654,10,1,2,0,10,0,5,2,163,3
1470,store,34,995537,80,3,2016-05-12,0,San Francisco,1,42,consumer,Native,Mastercard, Husqvarna AB*,3339,10,8,3,3,4,5,7,0,402,2
2078,Mobile,2,896353,97,1,2016-02-03,1,Miami,1,36,Homeoffice,asian,Ewallet, Avon Products,4919,9,7,8,8,1,4,9,6,126,5
8544,Mobile,10,871303,94,1,2016-07-02,1,Houston,1,28,Homeoffice,Hispanic,cash, Bandai Namco Holdings*,3722,4,7,7,3,9,4,6,8,458,3
7633,Email,12,166226,62,4,2017-04-27,1,Detroit,0,37,Busines,Hispanic,Ewallet, Bayer Consumer Health,4033,5,1,8,4,8,8,2,1,303,2
6837,Mobile,32,641711,45,2,2017-02-12,0,Miami,1,49,Homeoffice,Hispanic,visa, Danone*,3990,6,1,10,2,10,6,6,1,218,3
6703,Mobile,17,159505,84,2,2016-05-30,0,Phoenix,0,18,Busines,white,Mastercard, BRF - Brasil Foods*,3154,4,5,9,3,7,7,5,6,256,6
2696,Email,31,107439,80,3,2017-12-19,1,"Washington, D.C",1,8,consumer,asian,Amex, BRF - Brasil Foods*,3740,7,0,0,0,8,1,4,5,188,4
5066,Email,31,382533,67,3,2017-07-27,1,Chicago,1,1,consumer,asian,cash," Hasbro, Inc",3376,5,10,2,1,0,5,1,0,483,6
6103,store,16,373820,28,4,2016-12-18,1,Denver,0,37,consumer,Hispanic,Ewallet, Henkel AG,3071,6,7,2,5,6,0,2,5,336,3
3650,Mobile,47,679607,19,4,2017-12-15,0,"Washington, D.C",0,45,consumer,Native,Amex, Kewpie Corp,4647,1,0,8,10,5,8,3,5,201,1
3028,store,34,219106,73,2,2016-08-09,0,Riverside–San Bernardino,0,28,consumer,asian,Amex, Diageo PLC,4700,2,8,4,8,6,4,10,10,308,6
8743,Mobile,6,591059,45,3,2016-04-14,1,Chicago,0,33,Busines,Hispanic,Mastercard, Anheuser-Busch InBev,3446,9,4,10,10,2,5,9,3,484,3
2966,direct,25,509263,42,4,2016-04-11,1,San Diego,1,44,Homeoffice,Hispanic,Amex, Henkel AG,3331,0,10,10,10,3,3,4,7,238,3
2925,Mobile,3,559946,97,1,2016-12-30,0,Denver,1,12,consumer,black,Mastercard, Post Holdings,4861,5,8,8,7,2,3,8,2,467,6
7667,store,17,983546,35,4,2016-06-28,1,Riverside–San Bernardino,1,30,consumer,spanish,Amex, Bayer Consumer Health,4039,7,2,2,2,10,0,4,2,368,4
8956,store,12,949778,88,4,2016-09-10,1,San Francisco,1,44,Busines,Hispanic,Amex, Unilever N,3956,8,2,7,9,10,0,7,2,217,1
6484,Mobile,17,17744,77,3,2016-12-06,0,Tampa–St. Petersburg,1,2,Homeoffice,Hispanic,cash, RB*,4506,2,7,3,9,6,4,2,3,294,2
6899,direct,29,361445,70,2,2016-01-11,0,San Diego,1,7,consumer,spanish,visa, Compagnie Financiere Richemont SA*,3582,9,4,1,7,8,0,6,9,201,2
7068,direct,18,19977,42,2,2016-03-15,1,"Washington, D.C",1,35,Homeoffice,Hispanic,Amex, Imperial Brands PLC,4329,7,2,9,4,2,2,4,1,376,3
4426,Mobile,32,936697,71,4,2017-02-03,0,Seattle,0,36,Busines,Native,cash, Post Holdings,3400,10,7,7,10,2,2,10,6,291,1
6478,store,32,206829,35,1,2016-10-26,1,Tampa–St. Petersburg,1,19,Busines,asian,Mastercard, WH Group Ltd,4765,4,0,1,0,8,4,8,1,100,2
7301,direct,23,605113,62,2,2016-12-05,1,San Francisco,0,48,Busines,asian,cash, Kimberly-Clark Corp,4044,6,7,1,9,3,8,9,2,478,6
7505,direct,9,157076,38,1,2016-01-14,1,Riverside–San Bernardino,1,18,Homeoffice,Hispanic,visa, Nintendo Co,3781,3,5,10,10,0,6,6,10,223,1
5215,Mobile,1,227762,91,1,2017-11-23,1,Detroit,0,46,consumer,Native,cash, LVMH Moët Hennessy Louis Vuitton*,3873,8,7,3,5,2,10,1,7,250,3
1258,Email,13,577338,88,3,2017-01-21,1,Detroit,1,24,Busines,white,Ewallet, Swatch Group SA*,3968,5,2,8,3,7,7,1,7,209,5
3224,store,45,747852,24,1,2016-08-19,0,Phoenix,1,38,Homeoffice,white,Ewallet, Uni-President Enterprises,4624,5,3,5,6,1,4,6,0,85,6
3842,direct,28,795670,74,2,2016-11-04,0,Detroit,1,44,Homeoffice,white,Ewallet, AB Electrolux,3035,3,7,10,10,2,10,3,10,199,2
4478,direct,31,191840,63,4,2017-03-03,0,New York,0,14,Busines,Native,Mastercard, Dean Foods Co,3742,4,5,3,3,7,1,2,1,132,3
5324,Mobile,9,5254,93,3,2017-02-22,1,Atlanta,1,15,Busines,Native,visa, AB Electrolux,4199,8,10,8,0,7,1,7,5,44,3
1770,direct,49,967794,66,2,2017-07-07,0,Los Angeles,0,37,consumer,asian,Amex," Coty, Inc",3644,3,9,7,10,4,1,2,4,76,3
4506,Mobile,20,1883,94,4,2017-10-06,0,Chicago,0,44,Busines,spanish,Amex, MolsonCoors Brewing Co,4964,10,9,3,2,1,0,9,6,248,3
2418,direct,33,775458,10,2,2016-11-16,1,"Washington, D.C",1,23,Busines,spanish,cash, British American Tobacco PLC,4141,3,6,2,4,6,3,2,2,56,6
6012,Email,49,649433,95,4,2016-04-04,1,Denver,0,45,Homeoffice,spanish,visa, L’Oréal*,3999,9,9,5,4,0,1,9,7,276,1
5842,Mobile,16,556680,50,4,2017-12-12,0,Houston,1,10,Homeoffice,Native,Amex, Uni-President Enterprises,4373,5,9,8,3,4,2,0,1,354,2
1777,store,50,917637,49,4,2017-11-15,0,Miami,1,45,Homeoffice,Hispanic,cash, Stanley Black & Decker,4437,4,0,3,0,10,10,2,1,322,4
7073,direct,22,588828,51,1,2016-12-28,0,Atlanta,0,16,Homeoffice,white,cash, Heineken Holding N,4857,2,3,4,1,0,1,9,10,397,5
2118,direct,6,565634,53,4,2017-11-12,1,Phoenix,1,16,Homeoffice,spanish,Ewallet, Johnson & Johnson (Consumer),3720,8,8,10,6,9,3,1,5,255,5
8230,Mobile,42,359208,57,1,2017-11-14,1,Houston,0,47,Homeoffice,spanish,visa, Sapporo Holdings Ltd,3658,10,6,2,0,10,6,1,0,458,6
8004,Email,34,403692,45,4,2017-07-15,0,Dallas–Fort Worth,0,45,Busines,Hispanic,Mastercard, Procter & Gamble,3834,7,7,8,9,5,7,5,8,458,5
1421,direct,33,416315,80,3,2017-07-10,0,Tampa–St. Petersburg,0,18,Busines,Native,Mastercard," Reynolds American, Inc",3134,10,0,1,10,3,2,0,2,114,5
1549,direct,4,831309,17,1,2016-01-27,0,Atlanta,0,21,Busines,black,cash, Imperial Brands PLC,3266,6,4,3,2,0,9,0,4,484,2
8873,Email,1,753963,60,2,2017-04-12,0,Minneapolis–St. Paul,1,11,Busines,spanish,Mastercard," Nike, Inc",4585,7,4,1,5,5,6,10,5,159,6
5246,store,22,178750,50,3,2016-02-29,1,Los Angeles,1,3,consumer,spanish,cash, Henkel AG,4028,8,2,3,9,4,6,8,4,225,6
6128,Mobile,45,342792,15,3,2017-07-04,0,Baltimore,1,33,consumer,white,Mastercard, Altria Group,4962,9,6,9,6,1,1,5,8,420,2
2167,store,39,310498,82,4,2017-06-27,0,Atlanta,0,35,Homeoffice,spanish,Mastercard, Sapporo Holdings Ltd,4160,9,6,7,10,5,3,9,2,207,3
7917,Mobile,40,324062,41,1,2016-08-08,1,"Washington, D.C",1,16,Homeoffice,Hispanic,Ewallet, ITC Ltd,4808,3,3,3,10,1,3,4,10,434,4
1400,direct,38,538580,86,1,2016-07-20,1,Atlanta,1,18,consumer,black,cash, Asahi Group Holdings,4165,5,10,5,8,10,1,5,5,489,5
3442,direct,14,678822,28,1,2016-09-29,1,Minneapolis–St. Paul,1,27,Homeoffice,Hispanic,Mastercard, Diageo PLC,3309,4,1,9,8,4,9,9,6,463,1
7959,direct,10,988569,49,4,2016-04-18,0,Boston,1,26,Homeoffice,Native,cash, WH Group Ltd,3915,2,2,0,2,5,3,2,3,174,4
6043,Email,40,709620,61,1,2016-08-16,1,Seattle,1,45,consumer,spanish,cash, Colgate-Palmolive Co,4171,1,3,10,2,8,5,3,4,437,5
4327,Mobile,29,722420,87,3,2016-01-20,0,Detroit,1,8,Busines,Hispanic,Mastercard, MolsonCoors Brewing Co,3729,0,9,6,1,0,3,4,3,184,3
8666,Mobile,46,326749,22,1,2017-04-12,1,Minneapolis–St. Paul,0,42,Homeoffice,white,cash, Kering,4918,10,2,9,1,10,0,2,1,319,4
2088,direct,36,487945,85,2,2016-05-13,0,Boston,1,1,Homeoffice,spanish,visa, Hershey Co,4601,7,4,6,0,0,5,8,10,84,2
7828,Email,6,927060,10,4,2016-11-14,0,Denver,1,32,consumer,asian,visa, LVMH Moët Hennessy Louis Vuitton*,3730,3,0,7,0,5,3,1,2,97,5
1836,Mobile,42,983313,88,4,2016-12-16,1,Houston,0,8,Homeoffice,white,Mastercard," Mattel, Inc",3885,2,4,3,10,10,4,10,6,118,2
8383,direct,19,172532,92,2,2016-03-25,1,Riverside–San Bernardino,0,1,Homeoffice,Hispanic,Mastercard, Kellogg Co,4439,8,9,3,9,1,3,7,7,414,4
4924,Email,45,303513,56,2,2016-09-23,0,Chicago,1,15,Homeoffice,black,visa, LVMH Moët Hennessy Louis Vuitton*,3837,1,4,7,8,7,6,6,5,278,2
1107,direct,15,74871,77,4,2016-04-03,1,New York,1,15,Homeoffice,spanish,visa, Estée Lauder Companies,3781,1,1,6,1,5,6,10,2,308,5
1186,direct,35,318064,39,3,2017-05-13,1,Detroit,0,3,Homeoffice,Native,Mastercard, Nintendo Co,3590,10,5,10,6,6,9,9,7,77,2
7517,Email,25,589150,16,3,2016-04-30,1,"Washington, D.C",1,3,Busines,Hispanic,Mastercard, McCormick & Co,4110,2,7,9,9,6,1,8,1,481,4
5140,store,37,960373,83,3,2017-05-24,0,Houston,0,10,Homeoffice,spanish,Ewallet, Asahi Group Holdings,3907,0,1,3,3,7,5,6,7,441,6
6899,Email,37,913072,15,3,2016-12-30,1,Miami,1,11,Homeoffice,Native,Mastercard," Mattel, Inc",4911,9,0,10,3,4,6,3,8,289,2
3987,Email,36,923242,89,4,2017-11-18,1,Riverside–San Bernardino,1,32,Homeoffice,Hispanic,Amex, Tyson Foods,4820,5,5,10,2,4,4,3,8,228,6
5990,store,4,224264,28,1,2016-12-25,1,Seattle,1,12,consumer,Hispanic,cash, General Mills,4607,8,2,10,5,9,5,4,2,115,2
3602,Email,44,240083,73,3,2016-07-07,1,Philadelphia,1,42,Busines,Native,Ewallet, MolsonCoors Brewing Co,3608,7,4,8,5,6,5,7,0,366,2
4124,store,40,108706,72,3,2017-06-15,0,New York,0,19,consumer,black,Amex, Brown-Forman,4007,4,4,7,0,2,9,1,0,258,3
2316,store,37,561392,61,1,2017-03-05,1,Detroit,0,40,consumer,asian,Amex, AB Electrolux,3327,6,7,3,3,2,10,7,6,238,1
8672,Mobile,36,799301,27,4,2017-03-01,1,Tampa–St. Petersburg,0,23,Homeoffice,spanish,Mastercard, Imperial Brands PLC,4281,4,4,3,5,5,0,9,9,387,4
3984,direct,35,821392,99,4,2017-12-02,0,Riverside–San Bernardino,0,18,Homeoffice,white,cash, Diageo PLC,4669,0,1,6,10,9,3,2,0,41,5
4934,Email,20,369748,15,3,2017-12-22,0,Dallas–Fort Worth,0,25,consumer,asian,Ewallet, Kraft Heinz,4058,9,6,0,1,10,0,7,2,139,3
8018,direct,19,977436,89,2,2016-06-18,0,New York,1,49,Homeoffice,spanish,Ewallet, 3M Co,4177,8,5,6,5,2,7,5,10,383,3
7315,store,2,453757,81,2,2016-02-08,0,Dallas–Fort Worth,1,7,Busines,spanish,Amex, Danone*,3543,9,4,7,10,4,0,9,9,380,3
1847,store,42,101365,17,2,2016-11-13,1,Tampa–St. Petersburg,0,50,consumer,spanish,Amex, Dean Foods Co,4730,9,9,2,7,1,3,6,1,328,6
3204,Email,30,601588,95,1,2017-03-20,0,Chicago,0,24,Homeoffice,spanish,visa," Mattel, Inc",3824,4,7,8,3,3,10,7,4,377,2
2819,store,44,155863,36,1,2016-02-24,1,"Washington, D.C",0,27,consumer,white,Ewallet, Adidas AG,3060,6,6,10,10,2,3,3,5,115,6
1551,direct,40,630221,24,2,2017-11-23,0,Detroit,1,13,Busines,black,Amex, Danone*,4063,10,9,0,10,7,1,1,4,430,3
6764,direct,47,879539,32,2,2017-09-03,0,Chicago,0,50,Homeoffice,white,visa, Danone*,3598,9,5,3,9,2,7,2,0,467,1
7750,direct,43,260191,67,4,2016-05-25,0,"Washington, D.C",1,49,Homeoffice,spanish,cash, Sapporo Holdings Ltd,4046,6,6,2,4,2,0,7,4,40,2
3070,store,32,612154,81,3,2017-09-20,1,New York,1,27,consumer,Hispanic,cash, Brown-Forman,3411,6,2,9,5,4,10,5,8,108,4
6438,direct,4,697762,48,4,2017-03-07,0,Detroit,0,47,consumer,white,Ewallet, Thai Beverage Public Co,4592,2,5,9,3,10,10,7,1,224,2
7570,store,39,40306,57,2,2017-02-13,1,Baltimore,1,26,consumer,Native,visa, JBS S,4405,6,9,8,10,10,1,5,8,233,5
